incident_id,timestamp,attack_type,affected_systems,severity_level,response_time_min,country,industry,data_compromised,resolution_status,flow_bytes_per_s,flow_packets_per_s,protocol,source_ip,destination_ip,attack_success
INC-10633,2023-03-22 18:20:00,Phishing,Network Router,Medium,870,UK,Healthcare,229.44,Resolved,971499.03,6340.71,ICMP,192.168.203.56,10.0.252.118,No
INC-10634,2023-03-31 22:00:00,Malware,Cloud Infrastructure,High,1354,India,Manufacturing,157.19,Unresolved,138982.3,116.1,UDP,192.168.89.73,10.0.113.157,No
INC-10635,2023-08-16 11:46:00,Phishing,IoT Device,High,1288,Germany,Government,104.03,Unresolved,526904.0,6613.63,HTTPS,192.168.144.52,10.0.5.243,No
INC-10636,2023-03-09 22:33:00,Man-in-the-Middle,IoT Device,High,366,UK,Manufacturing,79.57,Unresolved,716991.48,8450.91,HTTP,192.168.88.125,10.0.253.229,No
INC-10637,2023-10-12 07:28:00,Brute Force,End-User System,Low,1382,France,Retail,105.15,Unresolved,141654.6,6718.57,UDP,192.168.233.212,10.0.35.10,No
INC-10638,2023-04-11 20:40:00,Brute Force,End-User System,Critical,950,USA,Retail,26.19,Unresolved,91657.97,5665.13,SMTP,192.168.233.196,10.0.71.157,No
INC-10639,2023-05-05 22:46:00,SQL Injection,Cloud Infrastructure,Critical,133,Australia,Finance,143.39,Unresolved,932763.77,8974.58,TCP,192.168.198.219,10.0.4.150,No
INC-10640,2023-01-02 05:18:00,Man-in-the-Middle,Web Server,Medium,531,Brazil,Government,382.6,Resolved,578404.2,4278.24,UDP,192.168.176.155,10.0.76.211,No
INC-10641,2023-06-05 18:48:00,SQL Injection,IoT Device,High,38,China,Government,97.03,Unresolved,573472.43,9514.11,HTTP,192.168.199.56,10.0.125.159,Yes
INC-10642,2023-09-16 14:46:00,Man-in-the-Middle,End-User System,Critical,818,India,Finance,173.94,Resolved,86681.12,3198.04,DNS,192.168.37.191,10.0.145.206,No
INC-10643,2023-09-28 13:49:00,Brute Force,End-User System,Low,933,India,Government,124.04,Resolved,271483.73,9080.43,HTTP,192.168.45.251,10.0.2.115,Yes
INC-10644,2023-06-10 13:28:00,SQL Injection,Cloud Infrastructure,Medium,1116,Russia,Healthcare,227.8,Unresolved,143864.82,1578.08,HTTP,192.168.97.20,10.0.71.215,Yes
INC-10645,2023-03-18 02:43:00,Malware,Network Router,High,729,India,Tech,408.3,Resolved,817509.35,1249.75,TCP,192.168.201.49,10.0.28.139,No
INC-10646,2023-08-18 15:53:00,Phishing,End-User System,Critical,385,France,Healthcare,423.71,Resolved,599667.32,5159.88,UDP,192.168.234.32,10.0.105.45,No
INC-10647,2023-01-10 14:46:00,Brute Force,Web Server,Low,1038,Brazil,Retail,189.33,Unresolved,161603.76,4269.65,DNS,192.168.96.166,10.0.18.178,Yes
INC-10648,2023-09-19 09:37:00,DDoS,IoT Device,Low,951,UK,Finance,315.05,Unresolved,29370.31,103.26,ICMP,192.168.81.50,10.0.83.45,Yes
INC-10649,2023-10-16 00:00:00,Brute Force,Web Server,Critical,82,Russia,Finance,111.01,Unresolved,747569.12,3128.69,TCP,192.168.1.116,10.0.235.137,Yes
INC-10650,2023-04-03 02:50:00,Brute Force,Network Router,High,531,France,Education,461.53,Unresolved,931781.95,7938.32,TCP,192.168.51.66,10.0.254.141,No
INC-10651,2023-05-23 17:53:00,Man-in-the-Middle,Web Server,High,883,USA,Tech,172.32,Unresolved,880925.55,9106.96,HTTPS,192.168.52.230,10.0.142.68,Yes
INC-10652,2023-02-17 00:29:00,Brute Force,Cloud Infrastructure,Critical,11,Australia,Retail,251.05,Unresolved,69297.36,429.04,HTTP,192.168.43.10,10.0.160.40,Yes
INC-10653,2023-07-22 23:04:00,Ransomware,Web Server,Critical,119,UK,Retail,193.56,Resolved,201604.07,1317.36,UDP,192.168.90.95,10.0.122.102,No
INC-10654,2023-09-12 11:41:00,Phishing,Web Server,Low,307,USA,Education,260.88,Unresolved,288714.65,4385.66,TCP,192.168.19.105,10.0.120.238,Yes
INC-10655,2023-09-17 18:11:00,Brute Force,Database,High,1297,Brazil,Retail,298.24,Resolved,494971.29,6203.64,HTTPS,192.168.111.141,10.0.217.178,Yes
INC-10656,2023-09-02 10:31:00,SQL Injection,Web Server,Critical,354,Canada,Government,427.91,Resolved,565491.25,3201.33,TCP,192.168.144.143,10.0.183.153,No
INC-10657,2023-03-07 11:38:00,Man-in-the-Middle,End-User System,Low,1377,Australia,Healthcare,222.87,Resolved,783194.88,1126.42,DNS,192.168.252.236,10.0.94.154,No
INC-10658,2023-10-28 09:27:00,SQL Injection,IoT Device,Medium,1313,USA,Government,288.39,Resolved,599141.52,4244.57,UDP,192.168.99.34,10.0.15.247,No
INC-10659,2023-02-04 03:36:00,Phishing,Cloud Infrastructure,Critical,1278,China,Retail,493.09,Unresolved,253948.54,9489.73,HTTPS,192.168.109.116,10.0.128.112,Yes
INC-10660,2023-12-31 06:11:00,DDoS,End-User System,Low,542,Germany,Healthcare,397.54,Unresolved,531496.2,629.79,SMTP,192.168.138.33,10.0.204.46,Yes
INC-10661,2023-08-05 15:21:00,Man-in-the-Middle,IoT Device,Critical,701,USA,Education,344.33,Unresolved,645508.96,2951.32,DNS,192.168.244.74,10.0.89.45,Yes
INC-10662,2023-04-07 16:13:00,SQL Injection,Network Router,High,1252,Russia,Government,377.8,Unresolved,77693.76,2753.6,TCP,192.168.6.2,10.0.196.62,No
INC-10663,2023-08-10 01:46:00,SQL Injection,End-User System,Low,387,USA,Manufacturing,74.97,Resolved,463043.63,2445.38,HTTP,192.168.22.188,10.0.223.5,Yes
INC-10664,2023-01-30 16:59:00,Man-in-the-Middle,Web Server,Low,1357,Canada,Healthcare,423.7,Unresolved,710928.62,2497.78,UDP,192.168.255.52,10.0.96.133,No
INC-10665,2023-02-16 23:23:00,Brute Force,End-User System,Critical,377,China,Tech,41.41,Unresolved,680263.97,2971.56,DNS,192.168.27.176,10.0.33.203,Yes
INC-10666,2023-10-19 04:31:00,Man-in-the-Middle,Network Router,High,628,USA,Government,441.09,Resolved,629990.33,6246.56,HTTPS,192.168.140.35,10.0.161.199,No
INC-10667,2023-04-13 16:14:00,DDoS,Web Server,Critical,1216,France,Government,56.5,Resolved,165130.58,8730.93,SMTP,192.168.73.21,10.0.57.120,Yes
INC-10668,2023-02-10 18:24:00,Malware,Cloud Infrastructure,Low,723,Australia,Tech,148.82,Unresolved,596328.78,9752.62,DNS,192.168.32.81,10.0.190.27,Yes
INC-10669,2023-10-11 01:25:00,SQL Injection,End-User System,Medium,128,France,Education,51.55,Resolved,943174.88,6603.88,HTTP,192.168.237.221,10.0.119.68,Yes
INC-10670,2023-01-10 18:58:00,Man-in-the-Middle,Cloud Infrastructure,Medium,289,Australia,Manufacturing,110.19,Unresolved,971357.44,1212.44,ICMP,192.168.88.94,10.0.19.101,No
INC-10671,2023-01-16 11:47:00,Brute Force,Web Server,High,496,Canada,Tech,479.1,Resolved,713750.23,136.4,ICMP,192.168.116.227,10.0.59.91,No
INC-10672,2023-11-10 17:40:00,SQL Injection,Database,Low,540,Russia,Finance,336.61,Unresolved,840417.06,3380.14,TCP,192.168.113.221,10.0.149.32,No
INC-10673,2023-11-10 09:23:00,DDoS,IoT Device,High,939,France,Manufacturing,237.71,Resolved,657833.59,4195.25,SMTP,192.168.215.243,10.0.167.62,Yes
INC-10674,2023-05-03 05:37:00,SQL Injection,Network Router,Low,279,India,Tech,157.96,Resolved,380953.51,3148.93,ICMP,192.168.0.79,10.0.91.9,Yes
INC-10675,2023-01-08 01:38:00,Man-in-the-Middle,Web Server,Critical,121,Canada,Government,222.73,Resolved,150150.31,2100.19,ICMP,192.168.99.140,10.0.166.122,Yes
INC-10676,2023-01-11 12:43:00,Ransomware,Cloud Infrastructure,Critical,326,China,Manufacturing,223.75,Unresolved,611644.44,1404.9,HTTPS,192.168.232.101,10.0.239.217,No
INC-10677,2023-07-28 17:39:00,Brute Force,Database,Low,531,Russia,Tech,333.38,Resolved,480444.31,2937.09,HTTP,192.168.159.129,10.0.141.190,No
INC-10678,2023-06-10 05:19:00,Brute Force,IoT Device,Critical,1295,China,Manufacturing,203.12,Unresolved,346674.52,7651.81,HTTP,192.168.3.205,10.0.255.37,No
INC-10679,2023-12-09 09:43:00,SQL Injection,Network Router,High,535,India,Retail,90.09,Resolved,944293.24,2361.0,HTTP,192.168.33.179,10.0.169.100,No
INC-10680,2023-01-02 04:58:00,Malware,Network Router,Medium,258,India,Healthcare,96.73,Unresolved,450194.21,3255.96,SMTP,192.168.23.163,10.0.235.30,No
INC-10681,2023-03-22 01:02:00,DDoS,End-User System,Low,160,USA,Education,217.01,Unresolved,741638.98,2078.79,UDP,192.168.183.85,10.0.28.214,No
INC-10682,2023-07-30 20:56:00,DDoS,End-User System,Low,1387,France,Government,135.56,Resolved,795100.22,6712.34,UDP,192.168.198.228,10.0.164.182,Yes
INC-10683,2023-10-13 09:09:00,SQL Injection,Cloud Infrastructure,Medium,499,Australia,Government,42.01,Unresolved,974659.91,2204.79,SMTP,192.168.86.207,10.0.215.165,No
INC-10684,2023-10-28 12:57:00,Malware,Web Server,Medium,1313,Brazil,Retail,57.8,Unresolved,444180.45,1473.55,TCP,192.168.35.84,10.0.32.222,Yes
INC-10685,2023-01-08 17:05:00,Ransomware,Cloud Infrastructure,Critical,215,China,Finance,224.32,Resolved,494844.92,6942.84,TCP,192.168.165.144,10.0.55.231,No
INC-10686,2023-06-20 16:34:00,Ransomware,Database,High,908,Canada,Healthcare,190.09,Unresolved,925729.3,9990.44,ICMP,192.168.243.47,10.0.89.47,Yes
INC-10687,2023-04-29 09:38:00,DDoS,Cloud Infrastructure,Medium,448,Russia,Healthcare,492.62,Unresolved,871153.94,8065.78,ICMP,192.168.58.178,10.0.64.29,Yes
INC-10688,2023-05-08 21:11:00,Brute Force,IoT Device,High,756,Australia,Tech,17.34,Resolved,112444.7,371.28,HTTPS,192.168.238.48,10.0.11.216,No
INC-10689,2023-05-28 19:11:00,DDoS,Database,Low,1419,Brazil,Government,306.52,Unresolved,941536.48,3204.45,HTTPS,192.168.0.170,10.0.22.247,Yes
INC-10690,2023-10-20 03:32:00,DDoS,IoT Device,High,954,USA,Healthcare,149.06,Unresolved,404791.33,4614.17,TCP,192.168.54.1,10.0.63.194,No
INC-10691,2023-06-23 10:56:00,Ransomware,End-User System,Low,1311,France,Education,196.11,Unresolved,685798.9,215.04,TCP,192.168.209.195,10.0.76.236,No
INC-10692,2023-06-05 07:56:00,Phishing,Web Server,Medium,613,China,Education,65.54,Resolved,163045.97,537.66,ICMP,192.168.70.211,10.0.240.244,No
INC-10693,2023-01-26 02:26:00,Malware,Database,Critical,484,India,Healthcare,494.54,Resolved,594339.83,3773.17,ICMP,192.168.124.93,10.0.194.77,No
INC-10694,2023-11-04 16:52:00,Malware,Web Server,High,798,Canada,Healthcare,133.9,Resolved,909218.57,4178.95,ICMP,192.168.95.193,10.0.7.251,No
INC-10695,2023-12-06 21:09:00,Brute Force,Web Server,Medium,941,Russia,Education,219.32,Unresolved,487491.18,255.27,HTTPS,192.168.154.197,10.0.218.44,No
INC-10696,2023-02-12 15:47:00,SQL Injection,Web Server,Medium,735,Canada,Retail,71.66,Unresolved,540549.91,1821.23,DNS,192.168.210.91,10.0.203.130,Yes
INC-10697,2023-01-16 13:16:00,Brute Force,Web Server,Medium,357,USA,Healthcare,83.43,Unresolved,209035.14,382.2,HTTP,192.168.138.55,10.0.228.208,Yes
INC-10698,2023-02-27 20:21:00,Brute Force,Cloud Infrastructure,Low,805,USA,Finance,289.9,Unresolved,671060.85,9775.66,ICMP,192.168.238.251,10.0.33.111,Yes
INC-10699,2023-11-12 00:53:00,SQL Injection,Cloud Infrastructure,High,1108,Canada,Manufacturing,187.66,Unresolved,969932.17,514.18,SMTP,192.168.211.181,10.0.144.83,No
INC-10700,2023-04-16 00:20:00,Brute Force,Web Server,Medium,129,India,Retail,52.78,Resolved,976733.93,4996.61,UDP,192.168.46.156,10.0.216.109,No
INC-10701,2023-07-13 05:50:00,Phishing,Cloud Infrastructure,Low,687,Brazil,Retail,364.71,Resolved,326647.69,5528.56,TCP,192.168.201.163,10.0.71.10,No
INC-10702,2023-03-07 17:43:00,Man-in-the-Middle,IoT Device,Medium,1222,Brazil,Manufacturing,31.04,Resolved,956499.57,5855.15,ICMP,192.168.155.211,10.0.81.58,No
INC-10703,2023-04-19 09:09:00,Malware,Cloud Infrastructure,Medium,39,Australia,Manufacturing,70.27,Resolved,119140.32,4496.14,ICMP,192.168.234.17,10.0.247.237,No
INC-10704,2023-11-20 18:38:00,SQL Injection,Database,High,31,Canada,Retail,402.96,Resolved,671511.69,5707.4,TCP,192.168.52.30,10.0.201.178,Yes
INC-10705,2023-04-16 08:21:00,SQL Injection,Web Server,Critical,326,UK,Government,190.78,Unresolved,618118.89,9029.45,HTTP,192.168.76.161,10.0.129.105,Yes
INC-10706,2023-12-09 23:53:00,Ransomware,Network Router,Medium,1115,Australia,Government,115.05,Unresolved,896720.49,2330.47,TCP,192.168.89.176,10.0.98.73,No
INC-10707,2023-01-30 15:16:00,DDoS,Cloud Infrastructure,Critical,973,Brazil,Retail,424.64,Resolved,284124.21,9287.29,TCP,192.168.46.216,10.0.33.127,No
INC-10708,2023-10-14 20:56:00,DDoS,End-User System,Low,752,UK,Government,375.63,Resolved,902016.94,5573.54,DNS,192.168.112.12,10.0.56.255,Yes
INC-10709,2023-09-21 23:11:00,Man-in-the-Middle,IoT Device,Medium,595,Australia,Education,212.09,Unresolved,122624.57,4268.65,SMTP,192.168.6.176,10.0.44.1,Yes
INC-10710,2023-07-10 23:49:00,Phishing,IoT Device,Critical,1058,Canada,Healthcare,398.86,Unresolved,730166.8,6244.87,UDP,192.168.81.232,10.0.17.86,No
INC-10711,2023-01-22 20:46:00,Ransomware,Network Router,Critical,723,India,Finance,390.7,Unresolved,276178.41,2272.3,HTTP,192.168.24.94,10.0.171.225,Yes
INC-10712,2023-04-10 23:23:00,DDoS,IoT Device,Critical,1097,France,Tech,125.35,Unresolved,399141.18,2714.66,TCP,192.168.239.183,10.0.59.1,No
INC-10713,2023-05-07 21:05:00,Phishing,Network Router,High,568,Germany,Healthcare,422.31,Resolved,969088.97,1763.93,SMTP,192.168.75.216,10.0.40.208,Yes
INC-10714,2023-06-28 12:25:00,SQL Injection,End-User System,Low,679,India,Tech,285.95,Unresolved,860841.56,2951.48,TCP,192.168.183.239,10.0.16.63,Yes
INC-10715,2023-10-25 23:57:00,SQL Injection,End-User System,Critical,441,UK,Manufacturing,123.08,Resolved,393161.05,2580.08,HTTPS,192.168.168.17,10.0.214.137,Yes
INC-10716,2023-08-24 00:53:00,Brute Force,End-User System,Critical,496,India,Finance,423.91,Unresolved,694010.05,328.43,SMTP,192.168.8.54,10.0.170.32,Yes
INC-10717,2023-12-27 14:04:00,Phishing,Cloud Infrastructure,High,410,Australia,Healthcare,198.23,Resolved,917988.01,1010.78,HTTP,192.168.88.4,10.0.172.188,Yes
INC-10718,2023-09-16 17:35:00,Malware,Database,Critical,711,Brazil,Education,485.29,Resolved,65992.32,5412.45,HTTPS,192.168.61.118,10.0.118.88,Yes
INC-10719,2023-02-03 02:39:00,Ransomware,IoT Device,Critical,237,Australia,Healthcare,264.7,Resolved,454327.27,5181.32,HTTPS,192.168.70.206,10.0.227.14,Yes
INC-10720,2023-10-17 17:27:00,Ransomware,Database,Low,1003,China,Government,312.73,Unresolved,535826.08,2723.18,HTTPS,192.168.4.126,10.0.129.205,Yes
INC-10721,2023-11-08 19:00:00,Phishing,Network Router,Medium,701,Russia,Healthcare,87.45,Unresolved,657000.48,406.12,TCP,192.168.109.39,10.0.9.149,Yes
INC-10722,2023-08-24 08:47:00,SQL Injection,Web Server,Critical,567,Brazil,Finance,12.05,Resolved,755795.37,8117.88,UDP,192.168.162.1,10.0.138.96,Yes
INC-10723,2023-09-07 07:32:00,Brute Force,End-User System,Medium,958,Canada,Education,155.41,Resolved,750004.58,2591.62,ICMP,192.168.86.3,10.0.84.134,No
INC-10724,2023-03-23 11:43:00,Ransomware,Web Server,Critical,914,China,Finance,89.25,Unresolved,546574.39,7283.81,SMTP,192.168.66.150,10.0.224.221,Yes
INC-10725,2023-08-09 01:35:00,SQL Injection,Cloud Infrastructure,Low,912,Germany,Tech,82.14,Resolved,677689.17,2578.32,ICMP,192.168.69.95,10.0.147.249,No
INC-10726,2023-05-13 08:14:00,Ransomware,IoT Device,High,909,Australia,Finance,256.97,Resolved,576144.16,9679.37,ICMP,192.168.54.163,10.0.171.100,No
INC-10727,2023-08-12 01:45:00,SQL Injection,Cloud Infrastructure,Medium,588,Australia,Healthcare,351.22,Resolved,527420.11,6758.95,UDP,192.168.21.120,10.0.71.130,Yes
INC-10728,2023-05-05 15:49:00,DDoS,Cloud Infrastructure,Critical,249,UK,Manufacturing,311.19,Unresolved,982325.42,1901.86,ICMP,192.168.172.157,10.0.91.65,No
INC-10729,2023-11-21 15:50:00,Man-in-the-Middle,IoT Device,Medium,172,Russia,Retail,4.31,Resolved,56940.83,5796.88,DNS,192.168.160.237,10.0.86.152,Yes
INC-10730,2023-04-10 01:29:00,Ransomware,Web Server,Critical,860,Canada,Healthcare,144.59,Unresolved,280045.19,6839.17,SMTP,192.168.91.233,10.0.219.139,No
INC-10731,2023-10-12 23:12:00,Ransomware,IoT Device,Critical,77,Russia,Education,349.71,Resolved,731099.36,8103.33,HTTPS,192.168.212.89,10.0.64.108,Yes
INC-10732,2023-07-15 16:39:00,Phishing,End-User System,Critical,440,Canada,Healthcare,444.24,Unresolved,137548.11,7508.58,HTTP,192.168.190.151,10.0.179.205,Yes
INC-10733,2023-04-01 17:05:00,Brute Force,End-User System,High,284,Australia,Manufacturing,260.97,Unresolved,967910.69,4792.84,UDP,192.168.252.22,10.0.0.70,Yes
INC-10734,2023-07-26 06:08:00,Brute Force,End-User System,Medium,747,Russia,Retail,158.14,Unresolved,915334.43,8909.89,ICMP,192.168.210.157,10.0.21.145,Yes
INC-10735,2023-01-20 18:55:00,SQL Injection,Cloud Infrastructure,High,1009,France,Healthcare,368.67,Unresolved,582919.69,9967.3,HTTPS,192.168.101.79,10.0.135.240,Yes
INC-10736,2023-11-19 11:35:00,Ransomware,Web Server,High,843,France,Education,468.06,Resolved,681703.35,3325.45,ICMP,192.168.118.239,10.0.177.247,Yes
INC-10737,2023-12-17 15:29:00,Malware,Database,High,45,Australia,Government,439.36,Unresolved,100435.38,3993.21,HTTPS,192.168.114.65,10.0.8.141,No
INC-10738,2023-08-30 21:06:00,SQL Injection,IoT Device,Medium,836,USA,Finance,197.47,Resolved,862744.75,7704.74,HTTP,192.168.175.17,10.0.161.24,Yes
INC-10739,2023-08-10 22:12:00,SQL Injection,IoT Device,Low,212,India,Manufacturing,437.27,Resolved,427456.66,6810.19,TCP,192.168.225.160,10.0.106.22,No
INC-10740,2023-12-16 09:00:00,Malware,Web Server,Low,1369,USA,Manufacturing,7.23,Resolved,442615.49,8350.72,HTTP,192.168.252.148,10.0.96.184,No
INC-10741,2023-06-01 12:00:00,Brute Force,Web Server,Low,971,Russia,Finance,458.24,Unresolved,845196.45,9842.44,ICMP,192.168.56.140,10.0.143.175,Yes
INC-10742,2023-07-30 06:41:00,SQL Injection,Database,Low,245,UK,Tech,304.93,Resolved,416257.17,7146.47,TCP,192.168.239.226,10.0.222.69,No
INC-10743,2023-03-26 07:07:00,Malware,Cloud Infrastructure,Low,1139,India,Tech,414.35,Unresolved,974863.7,912.31,DNS,192.168.122.177,10.0.149.51,Yes
INC-10744,2023-04-24 03:25:00,Brute Force,Network Router,Critical,873,Brazil,Tech,404.96,Unresolved,906908.9,5772.98,UDP,192.168.127.114,10.0.162.148,No
INC-10745,2023-02-13 05:00:00,DDoS,End-User System,High,667,Australia,Government,472.2,Unresolved,939848.3,499.06,ICMP,192.168.200.68,10.0.187.251,No
INC-10746,2023-02-23 08:36:00,Man-in-the-Middle,End-User System,Low,486,Australia,Education,466.66,Resolved,879725.57,3607.93,HTTPS,192.168.105.150,10.0.108.68,No
INC-10747,2023-04-29 04:23:00,DDoS,End-User System,Medium,1290,India,Education,112.53,Unresolved,663397.36,968.86,SMTP,192.168.144.174,10.0.162.205,Yes
INC-10748,2023-10-07 05:03:00,Ransomware,End-User System,Low,66,Canada,Finance,344.44,Unresolved,240930.08,7885.4,TCP,192.168.70.5,10.0.81.165,No
INC-10749,2023-06-23 02:39:00,SQL Injection,Web Server,Low,67,UK,Tech,244.15,Resolved,195976.66,2645.18,SMTP,192.168.232.250,10.0.196.17,No
INC-10750,2023-08-15 14:58:00,Ransomware,Cloud Infrastructure,Low,652,Germany,Manufacturing,463.85,Resolved,756965.82,3102.88,HTTPS,192.168.72.128,10.0.21.231,No
INC-10751,2023-02-07 22:41:00,Ransomware,Web Server,High,96,Russia,Healthcare,353.67,Resolved,325781.36,1099.43,SMTP,192.168.158.52,10.0.57.236,Yes
INC-10752,2023-05-20 21:01:00,Ransomware,Database,High,1273,Russia,Retail,96.08,Unresolved,560762.44,2457.32,DNS,192.168.242.238,10.0.211.229,Yes
INC-10753,2023-07-17 09:57:00,Phishing,Cloud Infrastructure,Critical,1250,Canada,Retail,209.61,Unresolved,767167.67,1306.29,SMTP,192.168.138.240,10.0.153.134,Yes
INC-10754,2023-11-04 14:07:00,Ransomware,Network Router,Critical,1040,Australia,Finance,76.96,Unresolved,91496.01,3702.43,DNS,192.168.229.213,10.0.173.102,Yes
INC-10755,2023-10-01 00:39:00,DDoS,Database,Medium,1154,India,Manufacturing,296.05,Resolved,723167.32,5012.13,HTTPS,192.168.154.161,10.0.69.225,No
INC-10756,2023-05-17 13:09:00,DDoS,Cloud Infrastructure,High,360,Russia,Manufacturing,113.73,Unresolved,478133.72,230.16,TCP,192.168.248.209,10.0.53.157,No
INC-10757,2023-04-25 13:02:00,Brute Force,Cloud Infrastructure,Medium,673,Russia,Healthcare,272.26,Unresolved,287582.5,8961.2,DNS,192.168.32.124,10.0.54.192,No
INC-10758,2023-08-05 04:40:00,DDoS,Cloud Infrastructure,Low,1438,Germany,Government,32.47,Resolved,950487.32,640.64,HTTPS,192.168.26.53,10.0.41.81,No
INC-10759,2023-12-03 15:10:00,SQL Injection,Database,Low,550,Germany,Tech,141.1,Resolved,571727.24,3880.33,TCP,192.168.15.36,10.0.73.108,Yes
INC-10760,2023-11-24 22:42:00,SQL Injection,End-User System,High,1254,Canada,Healthcare,460.05,Unresolved,227955.9,8087.6,TCP,192.168.124.221,10.0.36.17,Yes
INC-10761,2023-03-08 22:40:00,Phishing,Web Server,Low,113,France,Manufacturing,328.33,Unresolved,686835.16,218.27,TCP,192.168.254.203,10.0.226.31,Yes
INC-10762,2023-05-02 22:27:00,Malware,End-User System,Critical,1433,USA,Government,303.25,Unresolved,881097.0,2235.25,DNS,192.168.219.213,10.0.34.172,Yes
INC-10763,2023-02-03 06:14:00,Ransomware,Database,High,1195,China,Tech,173.01,Unresolved,233023.13,1808.03,DNS,192.168.180.32,10.0.120.195,No
INC-10764,2023-05-30 00:32:00,SQL Injection,Web Server,Low,490,France,Finance,187.5,Unresolved,466196.44,3713.24,TCP,192.168.85.48,10.0.113.11,Yes
INC-10765,2023-09-08 10:29:00,Ransomware,End-User System,Critical,728,China,Education,221.41,Unresolved,251567.0,7340.57,SMTP,192.168.183.237,10.0.10.114,No
INC-10766,2023-05-11 07:27:00,Phishing,Network Router,Critical,548,China,Healthcare,303.0,Unresolved,775594.83,1120.64,DNS,192.168.60.195,10.0.106.178,Yes
INC-10767,2023-06-16 13:45:00,Phishing,Cloud Infrastructure,High,1354,Canada,Education,395.71,Unresolved,303072.18,6460.65,SMTP,192.168.68.172,10.0.87.47,No
INC-10768,2023-01-25 03:22:00,Ransomware,Database,Low,1102,Russia,Retail,105.09,Resolved,410899.99,1189.86,ICMP,192.168.105.249,10.0.232.173,No
INC-10769,2023-09-26 14:10:00,Brute Force,Network Router,Low,221,USA,Retail,434.24,Unresolved,678884.73,7455.52,DNS,192.168.237.0,10.0.157.180,No
INC-10770,2023-06-24 17:42:00,Malware,Database,Low,13,India,Tech,100.46,Unresolved,899237.39,7101.06,UDP,192.168.74.101,10.0.160.147,No
INC-10771,2023-07-06 20:24:00,DDoS,Network Router,Medium,1427,Brazil,Education,188.53,Resolved,880371.48,6437.08,UDP,192.168.125.229,10.0.98.60,No
INC-10772,2023-03-06 17:20:00,Brute Force,Web Server,Low,843,UK,Finance,278.65,Resolved,88185.66,6679.44,HTTP,192.168.148.240,10.0.183.215,Yes
INC-10773,2023-02-09 06:53:00,Man-in-the-Middle,Network Router,Medium,236,Australia,Tech,158.32,Resolved,235288.31,4754.81,HTTPS,192.168.182.75,10.0.82.89,No
INC-10774,2023-08-10 19:32:00,Man-in-the-Middle,Cloud Infrastructure,Low,299,USA,Manufacturing,199.87,Unresolved,174269.47,4253.0,HTTPS,192.168.218.89,10.0.53.246,Yes
INC-10775,2023-09-25 00:07:00,Brute Force,End-User System,Medium,1088,China,Retail,308.7,Unresolved,956273.57,6429.4,DNS,192.168.144.167,10.0.212.51,No
INC-10776,2023-03-17 04:24:00,SQL Injection,Network Router,Critical,618,Brazil,Healthcare,485.77,Unresolved,545375.16,9643.11,TCP,192.168.37.47,10.0.239.15,No
INC-10777,2023-09-01 07:54:00,Ransomware,Network Router,High,20,Russia,Finance,100.69,Unresolved,986326.62,5720.98,DNS,192.168.55.201,10.0.171.176,Yes
INC-10778,2023-04-01 13:30:00,Man-in-the-Middle,Web Server,High,826,Canada,Tech,93.11,Unresolved,871798.96,9681.24,DNS,192.168.230.50,10.0.120.135,No
INC-10779,2023-01-11 06:08:00,Man-in-the-Middle,IoT Device,Medium,957,UK,Government,118.97,Resolved,662645.15,3926.75,ICMP,192.168.103.48,10.0.53.92,Yes
INC-10780,2023-07-20 16:44:00,Phishing,End-User System,Low,334,France,Manufacturing,205.61,Resolved,764817.07,3242.86,HTTPS,192.168.134.67,10.0.29.8,No
INC-10781,2023-03-24 09:11:00,Malware,Database,Critical,679,Australia,Healthcare,99.1,Resolved,375096.84,5899.39,HTTPS,192.168.253.83,10.0.68.171,No
INC-10782,2023-11-03 09:06:00,Ransomware,Network Router,Critical,610,Australia,Finance,436.67,Unresolved,270958.18,9668.84,TCP,192.168.170.195,10.0.69.180,No
INC-10783,2023-07-21 22:28:00,Phishing,Database,High,67,Canada,Healthcare,78.23,Unresolved,442959.78,6428.67,UDP,192.168.124.214,10.0.158.234,No
INC-10784,2023-03-11 11:19:00,Brute Force,Database,Medium,472,Australia,Healthcare,32.1,Resolved,994961.77,2789.79,TCP,192.168.169.107,10.0.83.18,No
INC-10785,2023-06-21 18:11:00,Ransomware,Web Server,High,759,Australia,Finance,116.3,Unresolved,603540.83,572.89,UDP,192.168.235.69,10.0.178.219,Yes
INC-10786,2023-04-05 20:11:00,Man-in-the-Middle,Web Server,Medium,1214,France,Government,7.38,Resolved,120311.7,2397.36,TCP,192.168.5.40,10.0.108.19,No
INC-10787,2023-05-15 18:04:00,Brute Force,IoT Device,Critical,1048,UK,Government,454.23,Resolved,748030.76,6252.25,SMTP,192.168.145.138,10.0.150.171,No
INC-10788,2023-04-23 09:13:00,Phishing,End-User System,Medium,1062,USA,Retail,232.8,Resolved,405388.28,3458.28,TCP,192.168.86.253,10.0.3.223,Yes
INC-10789,2023-12-15 12:50:00,Malware,End-User System,Critical,757,Canada,Manufacturing,324.76,Resolved,507414.34,2663.25,DNS,192.168.176.195,10.0.32.219,Yes
INC-10790,2023-04-09 16:18:00,Ransomware,Network Router,Medium,318,USA,Retail,379.23,Resolved,715047.14,1137.43,SMTP,192.168.84.77,10.0.252.60,Yes
